Seismic Zone,PGA (m/s²),PGV (m/s),PGD (m),Spectral Acceleration (g),Soil Type,Site Amplification Factor,Historical Earthquake Magnitude (Mw),Fault Distance (km),Seismic Wave Frequency (Hz)
Very High,1.4946207428982903,1.700114215635724,0.1866497403382915,0.5724149141791852,Clay,0.9355375676434324,7.668469623472365,1.8027114917351095,7.480480544992449
Low,1.2555819297735273,0.6635637160984769,0.04713230900149624,0.9469218085957645,Sand,1.1574965140437712,7.153780662344095,1.9159997211543331,5.102787130025215
Low,1.2828198868573206,0.24665630743028913,0.22949224726840864,0.6602017034157944,Sand,2.7690744894775614,6.524607514884774,46.59603474866332,6.512319840423275
Low,0.4486122305527258,0.4227854391162088,0.1978452160285899,0.849025293900597,Sand,2.30925329265896,8.36268020892478,49.34515638742913,5.076134069257799
High,0.9073833584008588,0.3411943861344481,0.43366303100709475,1.5568152207779598,Soft Soil,1.3497837876011576,8.805760503943784,3.2343999607708227,4.968932090992314
High,0.194158279554315,0.334239180667999,0.12275365587388365,1.2631554278204273,Rock,0.944321682879065,6.7456627780683664,69.00581426065594,1.8007121838298916
Low,0.2328851115503376,1.0852672084648944,0.4834003795400189,1.600150025290889,Sand,2.3193536872506,8.691907721198678,30.10633547090036,2.859265779897375
Very High,1.4984496568466068,0.5671101407374606,0.4791109217824436,0.445968884164207,Sand,2.059296997129083,7.124998094948329,56.42941705205899,1.6726416502451624
High,0.5572949491962753,0.7804654614053744,0.12456818989264791,1.5847139003304447,Sand,1.6899429538081172,6.922728841033949,30.790988243376457,2.0370963266908904
Low,1.147457476868385,1.9800601334302126,0.17467792578318292,0.20159586610325353,Clay,1.5999451882181406,6.545172298299105,17.54629717206141,9.732476066161018
Low,1.229331074237543,1.400197072958155,0.4478823146960686,1.6106187767431592,Clay,1.2769914070440382,5.44179492688554,41.31020012128865,1.6158231131447647
Very High,1.301232579410121,1.9030632673893026,0.48334448822715764,0.6594254250832374,Soft Soil,2.273144764382539,4.516738473681267,23.995063114259576,2.7657772006215557
Moderate,1.4966796163630192,0.37085745456291963,0.222276112315186,0.634798976803913,Rock,2.9354696611465156,5.586778020852275,53.94529671499764,5.946837611611991
High,0.438095079359615,0.8260650021818815,0.161177525774808,0.9705505803877286,Soft Soil,1.186573540841017,6.793754272216043,20.684024498361516,6.140767904742754
Very High,0.1564911576035796,1.153990426236473,0.2635209126125195,1.699173319129494,Rock,2.1136565640341076,6.209819785168886,51.33219168781808,1.624343884463908
Low,0.6756681251924203,0.24584031758860223,0.34419683397650164,0.18122831995838912,Clay,1.7332071226411476,6.5181835260118515,16.580472972017887,7.957802515273602
Low,0.2821129377605257,0.10795614289311994,0.1374637831721149,0.698792657620267,Clay,1.7827151878382628,8.912916988038223,67.42649623909271,7.8735083923369675
Very High,0.13139624482687717,1.3738252342141433,0.36850011413491734,1.5561723807616707,Clay,1.3591240162811917,6.076225668011974,75.63983075970098,2.4494452716185218
High,0.6045975579980805,1.3194570819227271,0.026777021200205878,0.7732926116402934,Soft Soil,2.615296726455122,6.534823227120485,11.929029190743444,2.957796396487059
Moderate,1.197233551505331,0.8804987389992622,0.025597951889443804,0.4385667259150139,Sand,1.8675623291239305,5.100819981087688,47.31243879169658,9.38607986804902
Moderate,0.8926529677150992,1.030323744460862,0.19375756486762707,0.8221501082634,Sand,1.995492874836181,4.715809795966444,8.016298364832485,8.274147315196833
Low,0.5378891848944957,0.8893417011249702,0.17738312283829957,0.7554392525358378,Clay,1.4704740081541168,7.989342815666226,60.22006210865824,7.008190627318986
High,1.0160788076898075,0.14560958520528883,0.158500974468209,1.656207542493396,Sand,1.1999786244672896,7.0680742878239045,27.176025495034892,0.9141088929549452
Moderate,0.42482545243233494,0.7372060518131786,0.2460188615717861,1.3952884387632651,Sand,0.9890028540462051,7.923171627197528,53.23482122703208,4.240814400935499
High,0.12013402450091903,0.4364562852548507,0.16104605757347404,0.9586964447648108,Soft Soil,2.3710621100348153,5.174382594989482,52.228639929044824,5.637088533560587
High,1.1700947410109983,0.28700595929260064,0.09693670131557787,1.780229963426671,Rock,1.2317154197132825,7.07322947032211,92.51108027318624,1.9553717510393918
Low,0.9732403188096127,1.9177688243897646,0.15542530499521184,0.8909718031690695,Clay,2.318165779215355,5.64139113453619,55.35923903430356,4.537443162871423
Moderate,1.167223674301344,1.2387834775801148,0.48747723213230726,0.1990043123944679,Clay,1.6588281813032988,5.52627817605009,58.71684949211325,6.050156187138031
Very High,0.15451322336273185,1.484446940049545,0.20614559508042946,0.5458663470854743,Soft Soil,1.7147045621772334,4.551867063238434,40.76365945067365,3.3410291331424524
Low,1.2719674789629132,0.6991911122056231,0.22291167565230954,0.8413198163728314,Soft Soil,1.8321904914040978,5.086533256060823,94.95888071509887,7.831353707609823
Moderate,0.9673366800508246,0.8469795460386288,0.28869594998561887,0.3667344610484041,Sand,1.608958717880595,5.891706501748629,77.94140503452135,8.420450858224173
Moderate,0.8887534909976961,0.5501555884037745,0.49168704343869907,1.7108607147508732,Clay,1.0213639498896983,5.025954422659225,29.255123739981315,3.3037337473973007
Moderate,0.9744596673603442,0.28423477483430704,0.12155903694144575,1.4036431262902143,Rock,1.4811899820062608,8.936362981849218,84.57674899184697,8.402705829475325
Moderate,1.3102065456157097,0.4401601111390092,0.3409597731556845,0.5560882407272135,Soft Soil,2.260215593526665,5.888846918357778,43.80723965832391,1.125408004419849
Moderate,0.9217111091824698,1.6152766860633232,0.35827636207732033,1.104367706980457,Rock,2.264725683231516,5.086457760160477,83.0380472098258,8.393518076364298
High,0.913330531843451,1.387337029849174,0.3040548839797399,1.3264635670862726,Rock,1.4296934759279876,5.39587040772581,82.4659187610567,1.6122292735094044
Low,1.4869508198920722,1.1391648643724062,0.045200591478685395,1.7001741791415566,Clay,1.8122257784269136,7.144664527536644,19.698148489522584,0.9209788098462879
High,1.1594222338959952,1.0026707584468593,0.33875926563796066,1.5987800935981982,Clay,1.2255839016262624,4.788195857391548,70.41297200697412,6.453576503966011
Very High,0.7192113276315893,1.8526251389466364,0.032983260807051565,0.9758267844349632,Soft Soil,1.2628185793656388,8.380953585635206,29.77365396134658,4.772179920977414
Moderate,1.0903558000460987,0.23819640077946996,0.2984751821253986,1.41690945364813,Clay,0.8507035944945364,8.826748556567162,30.45177432927415,9.088116944087044
Low,0.6449226603685038,0.6331415451520402,0.3700510074336496,1.0556460815068944,Clay,2.7728424097970383,5.6103633930032135,30.33845961117749,3.6955730412994074
Moderate,0.4204256474768986,0.7648819217843567,0.10627397541935527,1.0395966130774181,Clay,1.2635546631647938,6.5254287086588665,72.83125650843488,2.942807408032524
Low,0.9355926276428631,1.586609043204297,0.42096938176384424,0.2950613291749262,Rock,1.3005745292602193,4.599605029632737,23.75277813746107,5.057275570827564
High,1.399454937359532,1.9857777783077455,0.016146548960969127,0.3144340186274585,Soft Soil,1.41512315181929,7.383196011272497,1.0896776893629323,4.613867239109747
Low,1.4007953280216479,0.5572739780385908,0.42206261896549474,1.0002071455381776,Sand,1.080297757729944,6.36266726123665,71.80844849478068,3.5098376575501637
Very High,0.5786673893476865,1.7611839348604532,0.23070419627073976,0.5570646264643112,Rock,2.206378342998998,5.715263097457001,17.9472896396774,6.968038857113453
Very High,0.8387484527103729,1.6781832448204035,0.1095763820258906,0.13576273418279666,Clay,0.9653144969906905,5.430766997774738,11.34375713547563,7.619662155747692
Low,0.3962902579978057,0.5268490555193566,0.06775529435199004,1.3288266466303609,Rock,1.0952453379179707,7.443103849464422,24.514095938811952,8.544541293398353
Low,1.493883553298437,0.8587319023785228,0.4767002766236039,0.15522721437328044,Clay,2.2184647984982044,6.372976639645415,38.610151709947694,9.731280386632394
Low,1.47356507101511,0.8783784516557862,0.0372601282029972,1.1119706298768928,Clay,1.547253365059174,5.308466800634604,48.114726419846875,2.7398963021117946
Low,1.0093125015904263,1.9586192702004608,0.1003476165480269,1.0166294500164346,Rock,2.357485218742616,7.600990866690708,5.412434030550451,7.189325476650619
Very High,1.2261796835484626,0.44369461261990684,0.17456335136908993,1.7469849739822676,Soft Soil,2.0263344382743127,7.042825273665121,97.08675993010868,4.003156531407877
Moderate,1.10114022579718,1.618400145099086,0.3104971896315991,0.9231623368909908,Clay,1.363246580735329,8.364024247182734,71.89024228853626,6.8031115223159695
Low,0.9304215066552554,0.7349661569289088,0.2728557415527731,0.20812244184225553,Soft Soil,2.2318214910765217,5.028641544944218,32.996212467109274,4.812218734457281
Low,0.17468719578445677,1.4886536569747049,0.06369610271374468,1.037869545270985,Sand,1.0558020966443376,8.035499708750052,32.551028471254334,9.938353717402522
Very High,0.7366700795737254,0.8980209081617594,0.1455742638853691,1.5298634900473724,Clay,1.980102842776067,7.530825540677665,45.40571238747748,7.316131144328424
Very High,1.0447008230343746,1.198883549921426,0.12013713377192602,1.7946437832784479,Soft Soil,1.7617258310990764,5.01754921572644,62.99823745354026,9.529663874299812
High,1.0485442594371586,1.681962369319649,0.10755788439068036,0.8315833952714232,Soft Soil,1.3893218821983697,7.626693284422743,15.490933592307808,8.366198539863738
Low,0.622371665791337,1.6279145734693798,0.20616102390351354,0.6445078622444622,Sand,2.1288109950269005,6.486962799959237,19.70405156273028,9.038720010517373
High,1.4183687813212429,1.7462040487254302,0.35231169484323677,1.6413106048183983,Soft Soil,2.7169339031486217,8.752431535001293,86.08402370052154,8.162750052425281
Very High,0.33429984513149336,0.21327291815485214,0.10950901317640073,0.42511161942940634,Soft Soil,2.9975903394787693,5.137251077780547,26.369237465018184,4.6456753907215225
Very High,0.8005032247017848,1.4148960507755153,0.18397276097178772,1.1462291555559754,Sand,2.137078091235534,7.392750258670821,38.63930479954257,2.5927056881341555
Moderate,1.0672375671711518,0.3659760157713494,0.19606779599373997,0.7897145211076111,Clay,1.6903529235241743,6.218910204583256,87.25591324406159,3.76616973696017
Low,1.075990128248533,0.8900552792349808,0.4882518081882697,0.169840020424444,Soft Soil,1.2954556204756436,8.80566601765895,66.65163511058243,0.3003387031355094
High,1.0080945394763416,1.142317988603908,0.47737851208265536,0.6903904063196862,Soft Soil,1.3656113966692458,5.984887028806244,34.82947605482715,5.287532357900205
Very High,0.48540349883260425,0.8652050210189783,0.40026865379328586,0.5508884882545468,Soft Soil,1.8548009519294846,8.8298365927131,68.68625502673746,5.100072222677046
Very High,0.3186891961612708,1.0872621840257142,0.12158780148877339,1.2663549617039278,Rock,1.6080109428175604,8.55668632995337,2.9486383227599573,5.299979601821833
High,0.9903164575573952,1.9933999867173764,0.034950619731743175,1.712943846076261,Sand,2.8103919497748775,5.716724558897953,73.82862334112517,9.742909127223433
Moderate,0.9390229625952128,0.356912896054424,0.15913516472259176,0.5556802185436842,Rock,1.610250028842561,8.115937995718925,49.21458801110771,9.123394634202908
Very High,0.3510984144049374,1.3833664861392085,0.1341304801674816,1.479492096557859,Sand,1.621578100519958,8.980218908115777,81.50503258116166,1.7009565054680693
Low,1.0871948037987886,0.8524018361326688,0.25345697427305053,0.1941116887952962,Clay,1.6437759273547494,5.63698350977077,95.50912754864036,3.751936963403303
Very High,0.7372407884271189,0.35271861792392467,0.38908622712382873,1.0148057170676823,Clay,2.640564462808848,6.465497261954939,92.65306639996227,4.297166176686293
Low,1.0348648282444142,0.40159985041118806,0.4293031465005501,0.21993510830682078,Soft Soil,2.231734305863184,6.840813314550418,91.01723930207874,3.669275886731313
High,1.272313911678211,1.903618901866672,0.42258717861984374,1.687856084922087,Sand,2.151171470701564,5.827190111117389,51.704825637454825,8.00511003967874
Low,0.3376198000076924,1.7712428437523478,0.1804781050503108,1.4027971769475633,Clay,1.535114649244497,4.568691778407134,36.654069299754866,5.287972931689111
High,0.12680281519557135,1.8233797247885415,0.34392993738688077,1.218514849047807,Sand,2.599389189031367,5.49058159888887,47.0384971483366,5.763788188019087
Low,1.1907436209541016,1.9839122740720343,0.1571042645645858,1.5006238487619292,Clay,0.8844004949825426,5.768715979537913,69.29970432802271,8.544834233980463
High,0.9535763952136622,0.4957992410161841,0.03139186607435617,1.2007836524692774,Rock,2.7157537791438493,6.496198655931842,88.51577991024749,8.078688718812051
Low,1.0794953974709705,0.7753347409917173,0.3510810675358682,1.747205475196295,Clay,1.9280497795466454,5.269961152860309,21.491643997011835,1.408894075920967
Moderate,1.2734169649840996,1.3715161568572467,0.0059039487323241345,1.3137285113701116,Rock,1.6761505166995083,8.429644605112527,91.9011226877086,7.1677543824279795
Low,1.2239353087543008,1.0192248257352299,0.2051821111417858,1.6719196362898197,Clay,1.8937680175789087,7.672100097291013,81.70284296501902,4.410817676130152
Low,1.4452882057003544,0.8949401134188336,0.1653602553817358,0.9791242164180846,Soft Soil,2.2683141671744282,4.883402149018479,97.90674550264522,3.017024140318755
Moderate,0.8503091103929654,0.7798413737376267,0.3469953917209074,0.29900950206916654,Rock,0.8280839383393742,7.425416030129691,88.14492555488702,0.5951863269316449
Very High,0.7838938857238674,1.2281832006925593,0.38335649090742907,0.997902126419129,Clay,2.717414084208145,7.4414541438252915,28.71379563949876,4.923770647419964
Very High,0.6626420798470221,1.1936275144161559,0.15274322334967064,0.3156838077072586,Soft Soil,1.7828269556850644,8.802995281396324,11.489635223060722,3.618823139172861
Low,0.31516745998188633,0.4067698847220561,0.4060018802079819,1.1072389145998887,Rock,1.5545263433401721,4.513593921102726,12.111866127167273,2.5899790927963684
Moderate,0.9016501260348313,0.9963056912850342,0.14766446349196194,0.920238202897027,Soft Soil,1.1041402443949258,5.615696024126132,29.831108539249335,6.977250123009879
Low,0.4878175340563703,1.1515963747987148,0.22371685363329405,1.158378176315729,Sand,1.766823823588573,8.67506165718892,61.80418867446939,7.717905334424311
High,1.3898305170981657,1.183545183589642,0.36378224498005285,0.11707986779321372,Sand,1.8919100968256335,8.694602619292274,80.62771228362008,2.523416238391306
High,0.9164671259879366,0.49920366653346837,0.3467671943831695,0.43122883581411897,Rock,1.6880227278856512,7.742638887167868,90.0257803911749,0.5895296231255379
Low,0.9299762527113542,1.510315645279345,0.49369686768378784,0.9352617342506224,Clay,2.2930522064191736,7.94593494471393,62.75158505255404,8.502651735595826
Very High,0.596894525227814,0.1478782801600323,0.11335535108375,1.7158560547015294,Rock,1.7259723632702975,4.911673310683412,1.557499962057319,0.19860143792260287
Very High,0.17278509276879048,0.774180525532009,0.3314966388562516,0.7521353686037693,Soft Soil,2.9151186712624613,6.812441256502051,19.445360875334817,9.377413689822573
Low,0.14444127152218406,1.5824040322177038,0.30523127222961294,0.8214324442911789,Clay,2.118410539211902,5.5421234608004974,10.872894181483426,6.313436752428788
Low,0.6926692018144764,1.1713965500052645,0.45763412879052495,1.3149833513112579,Sand,2.5764514584342,5.315481196261278,36.96912308133199,3.2862816884930712
High,0.21839152933613298,0.5962086217706345,0.07902470868079266,1.1264476873864007,Clay,1.0405829868408536,8.146364846054997,50.63374836974084,2.5401313048096887
Very High,0.9495857377561947,1.4204109267517906,0.37614728362987954,0.6081744551671665,Sand,1.6740408444809927,5.107671615062463,5.296320679277524,0.18915607621830494
Low,1.3333622078955203,1.1780427938965394,0.28456603951811543,0.7983878724646272,Clay,1.541064943183736,6.608932366483733,35.49931960376988,2.431167028407684
High,1.336080743126211,1.6128628579671356,0.1380582690241648,0.4700896580572952,Clay,2.052861253900502,8.723602078137148,18.738787787906936,1.463510185019697
Very High,1.0226635741851253,1.4965478537606645,0.23774302215943988,1.7422364805213546,Clay,2.6944497441351363,5.336244250044041,65.05994645962852,6.160445585159142
Moderate,0.39572456406210343,1.2592050518688458,0.1675545219378291,0.32207844864751156,Soft Soil,0.9723440790764147,8.900970406822056,46.962964563109665,1.7488013270786331
High,1.308195563902421,1.0275375830905467,0.290077387991442,0.732122533762913,Soft Soil,0.9596645556983638,8.974295935924765,50.03644704645697,5.3334353916125306
Very High,1.3405308094384913,0.35304603876829443,0.4446113047965183,0.14392625277401902,Rock,2.6706989579467177,7.0002771960708134,43.341487015312644,5.942152581210261
Very High,0.3753150189341422,0.5965327339822292,0.2850831872216888,0.4770251362870289,Rock,1.2682701892843864,5.265642330797211,95.64595133817014,3.050612813634454
High,1.132396520078948,0.8962889985424619,0.3162294867449654,1.4268009352462634,Sand,2.2712571597895903,5.92247199573403,22.25877738703476,0.4471429952853152
Moderate,0.5011273684979721,1.2386686453121385,0.25985517571024,0.4419978948910951,Soft Soil,1.9943318911937715,6.410217747044408,52.14976172454356,0.46881341808054144
High,1.2236964372941015,1.076044924909079,0.02653158771629248,0.2361077842992415,Sand,2.632365908751905,5.891959009612004,73.86571946816825,0.36083858871978436
Very High,1.4961330598650437,0.647550599323106,0.11719641988117104,0.9065704057356896,Rock,1.0751956016400879,5.762860109444321,56.12759690032169,7.417334204651808
Low,0.14203640746114993,0.11228227980045005,0.2465088629866093,0.11694769904868145,Sand,1.0855225245897449,8.87503369147361,92.9730676859633,3.2482960776615517
Low,1.3563122121073048,1.0428545216115466,0.15580740658860767,0.2441024625247664,Rock,2.025000392612277,5.190141723370855,38.418867208487136,7.98337184107987
High,0.9716827470381212,0.6426893782682618,0.09170003528283592,1.4729639782570578,Soft Soil,2.8820330373884158,7.79997558922588,46.903904771544624,4.374154956044206
Very High,1.4627356668307496,1.4957557713500167,0.25256228811730075,1.411504686261331,Clay,1.7129950684156596,4.501846302476287,9.763709206258113,4.584681198216642
Low,0.7510133245369985,0.14549790401391863,0.16208208693047732,1.6557359946883232,Soft Soil,1.5192726205603289,7.182822012310696,61.29091199414092,5.17753776484478
Very High,1.2863431027999233,1.2111728414810028,0.12979571394353395,1.5526762410482742,Sand,2.134716511035349,8.621743517793234,29.532984876362498,7.159011418113528
High,0.1873516960375881,1.8888010512615243,0.23252872330275,1.2613984575076909,Sand,2.8469869211990684,5.795703423419486,16.870594912041316,2.8076783717141
Low,0.569390670109614,0.43137760751184906,0.0675088447830044,0.18896585741112681,Soft Soil,2.641241232258172,5.334866888659736,54.9085979975463,1.3037147603819164
Very High,0.19382315285169396,0.9961340324261312,0.46394512080462824,1.4308426505773177,Soft Soil,2.990063943613084,7.432559076952922,53.69871607461115,5.604967618395468
Low,1.4654803868706987,0.27370178445256255,0.43398334686170026,1.537368378428953,Rock,0.8496508830452296,7.706706332842769,8.511292481180707,3.337078470103119
High,1.2437634701805713,1.28879563329657,0.35410267228452713,1.4584396478123227,Sand,1.0482879183680769,7.596137335283916,70.1233298959528,4.48066400531357
Very High,1.2935663897443588,1.1460101931328286,0.05400069996663965,0.9644143600236442,Sand,2.1408290794065685,5.9369259600961835,62.75344687443444,6.504772412539324
Low,1.4131513240074518,0.8739944960043814,0.3881627499803768,0.49593312570411885,Soft Soil,2.6052681665344695,5.634910809716989,19.712710991903222,4.991844837298579
High,0.21914488056769948,1.0906163408001084,0.4041707067264005,1.5370609586708355,Clay,1.4275375530748864,8.8016345998292,47.47405135325034,6.240760289298344
Low,0.6398366295186666,1.8034918510911193,0.3841145442394545,1.3361767765582355,Sand,1.3262643936752814,8.654847787214683,72.31196873137743,5.4875800209249155
Low,0.19944884466160298,0.4729591743910273,0.05786897767250134,1.7672939964610477,Clay,2.5313467586386422,6.557924744517692,53.41413831358638,7.423984082167381
Moderate,0.39511034217004004,0.14287257224015976,0.3223100705768146,0.364677416185086,Soft Soil,0.9240400784771096,8.30787239769468,40.15341854217345,7.088772515345037
Moderate,0.42111208785274123,1.7371632809282918,0.41732807307894987,0.4836297911884936,Soft Soil,1.6126418246816874,6.535455649354333,32.91150735001342,5.38847992890533
High,0.7567500954666101,1.1965224565370223,0.2890993472086142,0.4600568547985546,Rock,1.9127802897031256,6.409750581326296,61.4289927977613,6.821139906511098
Moderate,0.4759870344350996,1.7922510653775006,0.3235572802388164,1.4473176049562724,Sand,2.032767083570712,5.2054332641968255,93.97176113271382,8.748240062498866
High,0.24136934954486552,1.234195924485028,0.2297233762337268,0.4177424039652009,Clay,2.4029533449441094,6.418827254213878,67.50273920727085,4.3794857491028685
Moderate,0.3344875247317508,1.6393060709234348,0.26482495262214223,0.21332171069962036,Rock,1.5806605915474483,6.9183762236991315,8.399844459995235,4.186354420213057
Low,0.30618578897292725,0.916379390374781,0.018154052317510883,1.7975533711955687,Sand,2.147905558284136,4.601269473429089,46.607812374731246,7.666031646438563
High,1.4623075170772175,1.5247338694477106,0.319842547964669,0.14218925945675354,Rock,2.087825930140104,6.498508523289329,89.19158901955213,5.8672829867157406
High,1.163009509685863,1.8347787870907264,0.041642159232688436,1.5199149022700718,Soft Soil,2.0047554214382437,8.016102982778401,10.351780154307601,0.8029671242036267
Low,1.4548660513773868,1.187033631072192,0.21807228257577146,0.7211236306361097,Sand,2.2090632449128673,7.560207253684214,98.89869550161679,8.931908955341704
High,0.7156366811110719,0.44349178606852113,0.1470348937360365,1.530746281588286,Rock,1.3707881763497678,7.358206449887708,94.95786997089671,0.4047527121526374
High,0.48971587432771924,0.6107154685573765,0.2731685471556448,1.0428548350589464,Rock,0.9862272578861838,8.592999427967412,8.74917359225771,7.509123926476456
Moderate,1.2176104760928614,0.477424696105071,0.06757475142608034,1.6327730901268123,Clay,1.0623976784874356,4.581144044213535,93.40791872450593,7.6120620127726975
High,0.5567554852576054,0.5690283524318925,0.3461300575846858,1.6745280769048654,Rock,1.2940812418385823,7.006714137865053,36.950126435686755,9.535799744291111
Very High,0.5191367231874876,0.6821893537669691,0.39771075692730673,0.1154669081773192,Sand,1.9004354581501277,8.043069817843682,84.62620754051039,0.6359306431829754
Low,0.42550838909096367,1.1547541948310582,0.0825138704218351,0.22820069918774005,Sand,2.6489740512012445,6.936009222155702,42.41995043361388,6.00888292176646
Moderate,0.2815505695139295,1.2171840959812823,0.0530522305885892,0.5256098402704543,Clay,2.3428453525944453,5.957529986611706,44.64465615754907,4.335621649207824
Moderate,0.4590482854234723,0.910349519759536,0.07361222591089221,1.237836207817953,Sand,2.5358893292445037,5.1131275429139,63.79006600677672,3.3732662531094664
Very High,0.5974476478634427,1.2692994816595873,0.43868665338735235,1.6100627340695604,Soft Soil,1.5721463726374012,8.494033823172861,77.67326450832235,0.994153746960823
Low,1.0435918914040225,0.25499235866159525,0.26456644161642173,0.8819013171997366,Sand,1.6902382316268105,6.618430765744213,4.345125943876615,5.670275784745961
Low,0.1875907791072322,0.26679765041050396,0.2341632370077438,1.1318542976662513,Sand,1.6661001491793483,8.451518386435657,59.722443557186295,4.842503184178675
Moderate,0.39470971553148015,0.426475974679551,0.05424919773207478,0.42044974975245397,Rock,1.2221210056899035,7.1363345509492575,19.48656641563973,1.1350891356951402
High,1.232633096408347,1.084347246276655,0.3251284473717239,1.468443617598865,Rock,0.9346766479158585,7.533864524767504,35.24900226845709,6.1636461202611255
Moderate,0.305690693017279,0.5065898895267957,0.43413179635564986,1.7444577893008986,Sand,2.1000154042198993,8.119175194703026,35.44889794936643,7.405735890504091
Low,0.5797032051315302,0.6382403666358969,0.41426474879240305,0.5566181859548157,Clay,2.97627670352529,7.466199950700604,47.43697368189421,7.6960551804311175
Very High,1.3105224906013961,0.8605943887286887,0.31340129978141984,0.9412041177209287,Rock,1.1670253508905784,6.29124678305522,34.079504775741164,9.063194563798032
Moderate,0.3168954356008197,1.6425456356197217,0.03856407960918514,0.24639738786083545,Clay,0.9027066037784023,6.811350227678929,11.628750726616108,4.1537603446988935
Low,0.21583156986546587,0.12633805823443423,0.05708611656083047,1.0505323159870463,Sand,2.514969700012653,8.113704861041459,15.417245114019693,9.535420409359157
Moderate,0.7783531931120151,1.3338197584495826,0.025605184567802513,0.9547318511393569,Sand,1.3556892147063935,6.181426333678429,4.310360570548669,8.667751110318592
High,0.5233873157899509,1.3708654089773022,0.12948212902974218,0.3455420230636319,Soft Soil,2.6252163717764425,6.246546555458237,47.554659447546676,3.0353655531369967
Moderate,0.8887717102773957,1.6174459826776095,0.0686950721130285,0.8515125623007275,Rock,2.348660667475934,4.930605522261005,95.49032179044586,1.676902069759639
Moderate,1.2253268466768652,1.872230584214595,0.13076397208596452,0.6679779085471576,Sand,2.8804817815117705,8.615629958497864,12.451847141163539,4.410355021667333
Low,0.29200788341384043,0.13826191300365068,0.1931439698037619,0.9871124880188218,Soft Soil,1.6996399186646785,4.909663417254488,94.68018480730512,4.07879720876407
Low,0.9129787183759989,0.3921890404751107,0.4715484092514967,1.0956123702289586,Rock,2.2563336467913953,7.416941298518502,73.60278995847726,5.799621122778922
Low,0.8077122645458095,1.7837254587063869,0.30557765383106433,0.11444248363225618,Sand,1.8226805177891956,6.359375154612589,64.11238149048215,5.875523700044705
Moderate,0.30171030041847935,0.9711852681553291,0.4176519190557982,1.393710171014244,Sand,2.187295134078796,6.32528725614949,64.88249777703273,7.524871145361755
High,0.9735978797405753,1.1727222139735807,0.35546539885545375,1.3121242961649595,Rock,1.7891175932170222,7.557983264577078,82.84603719123193,5.14791048723554
Very High,0.48309658500508024,1.35975168707398,0.05713906213278924,0.7226868565510877,Rock,1.2149909421329648,4.8019217968344545,11.585066573602315,1.137744145313579
Very High,0.7829680459616174,1.3902265485417111,0.3682242827806005,0.18999109046699103,Rock,1.917374315207438,7.171676023281456,50.97067803298863,8.59708422197575
Low,0.21518125398788662,1.8703067663013655,0.13827434189800308,1.3833853176345856,Sand,1.9628852431623733,7.974143036875597,70.01202268781509,3.166669373533352
Low,0.7434176800990722,1.9942038930821724,0.31991481565035845,1.7237977728128253,Sand,2.583328466172355,8.226957410489675,59.0952240622828,9.715844857035261
Moderate,0.5290488552599484,1.4682991757687864,0.17114002484785126,0.5082577132374241,Soft Soil,2.418145552745879,5.267386752271989,83.44512803130617,1.2668150759297245
Very High,1.251333695659496,0.6457202974897865,0.49883845936906496,0.6499918433529643,Clay,2.260341572671177,8.53838572535178,8.154899192123798,9.586686605101782
Low,0.17977021779631558,1.7715295643592528,0.13251218826889213,0.41248191211908547,Rock,1.0494516102156597,7.45265741331349,69.37940291041743,1.0010168881369181
High,0.6860501848856618,0.19351973762744706,0.14028610491636057,1.0807914096862274,Sand,2.385355839460173,8.468346603693073,53.86874530808706,2.387257765675889
High,0.7418039937840132,0.5390536204615428,0.4654054555256367,0.36323037090067345,Sand,1.9006713439799328,6.683763226995892,38.5369255340144,0.5611414266567618
Low,1.1150085068187663,1.8050328631810582,0.01329755791352501,0.705529703884345,Rock,2.7670189794335505,6.939150052937409,34.68722324116906,7.08062015172605
Low,0.9040026051262954,0.5867638774347744,0.34864780494872527,1.284922123688247,Clay,2.8237160550871945,8.63567224662902,62.462430644645096,8.517957492060738
Very High,1.0340972720718535,0.5192370132813221,0.3629378689772032,1.0521971711158922,Rock,0.921344499323928,8.549592945096023,89.20854208978221,4.397303709978206
Very High,1.1878689999124585,0.3624380569664698,0.41835291012778925,0.7569863593574899,Clay,2.6054114327798534,6.516723930160509,50.12141668401041,9.292368542920054
Moderate,1.3070841631214642,1.7323123395291413,0.4872452160085992,0.8144243230728212,Sand,0.8829342589298754,5.734856842360568,82.64759324361509,5.943960810380436
Very High,0.5394256954114587,1.0501106924630648,0.48782535765916957,1.0555885004594903,Clay,1.60777317652905,6.269266955539189,40.813481802552786,6.3370706409205795
High,0.853231787509464,1.3822970858028942,0.033573102025665484,0.10997003740817422,Soft Soil,1.9930599463663743,6.244939478383873,11.137051816524478,8.469650096837622
High,1.2761513098148798,0.5542261297425564,0.4110978220536983,0.23346677637113675,Sand,1.1258217569796805,5.790900937422573,7.089067909405216,3.038322030013205
Low,1.485231583351079,1.5402767999213114,0.3235086568950333,1.5981387151971198,Soft Soil,2.441890387651969,5.70860821949835,6.08210276104408,3.6072306411434956
Very High,1.3453270354612683,1.5440105354279872,0.3240237250521725,0.2323942814551943,Rock,0.818380349178705,8.374783214158738,38.63486405380932,9.068924000026978
Moderate,0.6200541676741275,0.6939362473257702,0.0650466133807327,1.301566113557859,Rock,1.1709179065548811,4.814378643080977,34.38653733274836,9.019538610783762
